timestamp,question,question_num,answer,is_correct,choice
2018-03-27 02:02:12,What day is Mexico's equivalent to July 4th in the U.S.?,17,September 16,True,C
2018-03-27 02:03:20,"For high-end sneakers, which of these acronyms describes shoes that are usually easiest to get?",18,HTM,False,A
2018-03-27 02:03:20,"For high-end sneakers, which of these acronyms describes shoes that are usually easiest to get?",18,GS,True,B
2018-03-27 02:03:20,"For high-end sneakers, which of these acronyms describes shoes that are usually easiest to get?",18,PE,False,C
2018-03-27 02:04:04,Which of these was NOT one of the canonical seven wonders of the ancient world?,19,Lighthouse,False,A
2018-03-27 02:04:04,Which of these was NOT one of the canonical seven wonders of the ancient world?,19,Mausoleum,False,B
2018-03-27 02:04:04,Which of these was NOT one of the canonical seven wonders of the ancient world?,19,Library,True,C
2018-03-27 02:04:55,The first Bo Jackson Nike TV ad featured the musical act famous for recording what song?,20,Revolution,False,A
2018-03-27 02:04:55,The first Bo Jackson Nike TV ad featured the musical act famous for recording what song?,20,Hustlin’,False,B
2018-03-27 02:04:55,The first Bo Jackson Nike TV ad featured the musical act famous for recording what song?,20,I’m a Man,True,C
2018-03-27 02:05:47,Which of these actors has NOT played a person forced to live inside a bubble?,21,Jake Gyllenhaal,False,A
2018-03-27 02:05:47,Which of these actors has NOT played a person forced to live inside a bubble?,21,John Travolta,False,B
2018-03-27 02:05:47,Which of these actors has NOT played a person forced to live inside a bubble?,21,Jason Alexander,True,C
2018-03-27 02:06:36,Which of these toys debuted in stores during JFK’s presidency?,22,RC helicopter,False,A
2018-03-27 02:06:36,Which of these toys debuted in stores during JFK’s presidency?,22,G.I. Joe,False,B
2018-03-27 02:06:36,Which of these toys debuted in stores during JFK’s presidency?,22,Slip ’N Slide,True,C
2018-03-27 02:07:33,Which athlete deliberately incorporated soccer shoe concepts into their own sneaker design?,23,Kobe Bryant,True,A
2018-03-27 02:07:33,Which athlete deliberately incorporated soccer shoe concepts into their own sneaker design?,23,Ser… https://t.co/Mpo5FuOkZT,False,B
2018-03-27 02:08:24,"Though their designs are similar, which of these countries’ flags has the most colors?",24,Laos,True,A
2018-03-27 02:08:24,"Though their designs are similar, which of these countries’ flags has the most colors?",24,Palau,False,B
2018-03-27 02:08:24,"Though their designs are similar, which of these countries’ flags has the most colors?",24,Bangladesh,False,C
2018-03-27 02:09:27,Which of these duos consists of two people NOT born in the same year?,25,Simon &amp; Garfunkel,False,A
2018-03-27 02:09:27,Which of these duos consists of two people NOT born in the same year?,25,OutKast,False,B
2018-03-27 02:09:27,Which of these duos consists of two people NOT born in the same year?,25,The White Stripes,True,C
2018-03-27 02:11:00,Which of these nations’ capital cities is located at the highest altitude?,26,Ethiopia,True,A
2018-03-27 02:11:00,Which of these nations’ capital cities is located at the highest altitude?,26,Kenya,False,B
2018-03-27 02:11:00,Which of these nations’ capital cities is located at the highest altitude?,26,Chile,False,C
2018-03-27 19:04:43,Firefighters often have which of these things attached to their trucks?,1,LinkedIn profile,False,A
2018-03-27 19:04:43,Firefighters often have which of these things attached to their trucks?,1,PDFs,False,B
2018-03-27 19:04:43,Firefighters often have which of these things attached to their trucks?,1,Hose,True,C
2018-03-27 19:05:16,The letters in the federal agency IRS stand for what?,2,Infinitely Rude Staff,False,A
2018-03-27 19:05:16,The letters in the federal agency IRS stand for what?,2,Internal Revenue Service,True,B
2018-03-27 19:05:16,The letters in the federal agency IRS stand for what?,2,Incredibly Rare Sneakers,False,C
2018-03-27 19:05:50,In which country do people typically answer the phone by saying “Pronto”?,3,China,False,A
2018-03-27 19:05:50,In which country do people typically answer the phone by saying “Pronto”?,3,Canada,False,B
2018-03-27 19:05:50,In which country do people typically answer the phone by saying “Pronto”?,3,Italy,True,C
2018-03-27 19:06:30,Legal work done without charging a fee is known as what?,4,Habeas corpus,False,A
2018-03-27 19:06:30,Legal work done without charging a fee is known as what?,4,Affidavit,False,B
2018-03-27 19:06:30,Legal work done without charging a fee is known as what?,4,Pro bono,True,C
2018-03-27 19:07:15,What is the main symptom of the genetic condition known as heterochromia?,5,Ambidextrousness,False,A
2018-03-27 19:07:15,What is the main symptom of the genetic condition known as heterochromia?,5,Really long toes,False,B
2018-03-27 19:07:15,What is the main symptom of the genetic condition known as heterochromia?,5,,False,C
2018-03-27 19:07:53,What did now-defunct teen magazine YM stand for?,6,Your Magazine,False,A
2018-03-27 19:07:53,What did now-defunct teen magazine YM stand for?,6,Young Miss,True,B
2018-03-27 19:07:53,What did now-defunct teen magazine YM stand for?,6,Yes Mademoiselle,False,C
2018-03-27 19:08:33,“Tales from the Crypt” was originally on the same U.S. network as which show?,7,Full House,False,A
2018-03-27 19:08:33,“Tales from the Crypt” was originally on the same U.S. network as which show?,7,Fraggle Rock,True,B
2018-03-27 19:08:33,“Tales from the Crypt” was originally on the same U.S. network as which show?,7,Animaniacs,False,C
2018-03-27 19:09:09,"In the Catholic Church, which of these is considered the most powerful?",8,Vicar general,False,A
2018-03-27 19:09:09,"In the Catholic Church, which of these is considered the most powerful?",8,Archbishop,True,B
2018-03-27 19:09:09,"In the Catholic Church, which of these is considered the most powerful?",8,Archdeacon,False,C
2018-03-27 19:09:51,What is the last spoken line in Samuel Beckett’s “Waiting for Godot”?,9,"Yes, let’s go.",True,A
2018-03-27 19:09:51,What is the last spoken line in Samuel Beckett’s “Waiting for Godot”?,9,Let's wait some more.,False,B
2018-03-27 19:09:51,What is the last spoken line in Samuel Beckett’s “Waiting for Godot”?,9,Is he coming?,False,C
2018-03-27 19:10:32,Which of these men has been knighted by the Queen of England?,10,Keith Richards,False,A
2018-03-27 19:10:32,Which of these men has been knighted by the Queen of England?,10,Hugh Grant,False,B
2018-03-27 19:10:32,Which of these men has been knighted by the Queen of England?,10,Rudy Giuliani,True,C
2018-03-27 19:11:29,Which of these Canadian territories stretches farthest north?,11,Nunavut,True,A
2018-03-27 19:11:29,Which of these Canadian territories stretches farthest north?,11,Northwest Territories,False,B
2018-03-27 19:11:29,Which of these Canadian territories stretches farthest north?,11,Yukon,False,C
2018-03-27 19:12:40,Which of these hit rock songs did NOT appear on a debut album?,12,Last Nite,False,A
2018-03-27 19:12:40,Which of these hit rock songs did NOT appear on a debut album?,12,Buddy Holly,False,B
2018-03-27 19:12:40,Which of these hit rock songs did NOT appear on a debut album?,12,Wonderwall,True,C
2018-03-28 01:05:03,Street art that involves spraying paint on walls is known as what?,1,Peter Griffin,False,A
2018-03-28 01:05:03,Street art that involves spraying paint on walls is known as what?,1,Giraffe,False,B
2018-03-28 01:05:03,Street art that involves spraying paint on walls is known as what?,1,Graffiti,True,C
2018-03-28 01:05:36,"In book publishing, a novel with a soft cover is typically called what?",2,Paperback,True,A
2018-03-28 01:05:36,"In book publishing, a novel with a soft cover is typically called what?",2,Pillow,False,B
2018-03-28 01:05:36,"In book publishing, a novel with a soft cover is typically called what?",2,Wimpy,False,C
2018-03-28 01:06:40,"In arithmetic, how is a number squared?",3,Added to its reciprocal,False,A
2018-03-28 01:06:40,"In arithmetic, how is a number squared?",3,Multiplied by itself,True,B
2018-03-28 01:06:40,"In arithmetic, how is a number squared?",3,Divided by antecedent,False,C
2018-03-28 01:07:21,The flight recorder known as the airplane “black box” is typically what color?,4,Green,False,A
2018-03-28 01:07:21,The flight recorder known as the airplane “black box” is typically what color?,4,Black,False,B
2018-03-28 01:07:21,The flight recorder known as the airplane “black box” is typically what color?,4,Orange,True,C
2018-03-28 01:08:06,Which of these U.S. national parks is home to a supervolcano?,5,Yosemite,False,A
2018-03-28 01:08:06,Which of these U.S. national parks is home to a supervolcano?,5,Zion,False,B
2018-03-28 01:08:06,Which of these U.S. national parks is home to a supervolcano?,5,Yellowstone,True,C
2018-03-28 01:08:50,The wigs worn by barristers in English courts are usually made with which kind of hair?,6,Equine,True,A
2018-03-28 01:08:50,The wigs worn by barristers in English courts are usually made with which kind of hair?,6,Synthetic,False,B
2018-03-28 01:08:50,The wigs worn by barristers in English courts are usually made with which kind of hair?,6,Hominine,False,C
2018-03-28 01:09:33,"In AOL Instant Messenger, what default sound played when friends appeared online?",7,Door opening,True,A
2018-03-28 01:09:33,"In AOL Instant Messenger, what default sound played when friends appeared online?",7,Car horn,False,B
2018-03-28 01:09:33,"In AOL Instant Messenger, what default sound played when friends appeared online?",7,Bicycle bell,False,C
2018-03-28 01:10:19,Which of these Broadway productions ran for the most shows?,8,Cats,False,A
2018-03-28 01:10:19,Which of these Broadway productions ran for the most shows?,8,Les Misérables,False,B
2018-03-28 01:10:19,Which of these Broadway productions ran for the most shows?,8,Chicago,True,C
2018-03-28 01:11:06,"In cooking, what do chefs set up before they make a meal?",9,Mise-en-chine,False,A
2018-03-28 01:11:06,"In cooking, what do chefs set up before they make a meal?",9,Mise-en-scène,False,B
2018-03-28 01:11:06,"In cooking, what do chefs set up before they make a meal?",9,Mise-en-place,True,C
2018-03-28 01:11:48,A famous 1945 short story is written from the point of view of which novel’s protagonist?,10,The Grapes of Wrath,False,A
2018-03-28 01:11:48,A famous 1945 short story is written from the point of view of which novel’s protagonist?,10,,False,B
2018-03-28 01:12:28,"According to ancient lore, what, if obtained, would bring good luck to wedding guests?",11,Something blue,False,A
2018-03-28 01:12:28,"According to ancient lore, what, if obtained, would bring good luck to wedding guests?",11,Pieces… https://t.co/EQr9dViFzc,False,B
2018-03-28 01:13:54,Which of these celebrities owns an island near the location of the doomed Fyre Festival?,12,Ja Rule,False,A
2018-03-28 01:13:54,Which of these celebrities owns an island near the location of the doomed Fyre Festival?,12,Steve Martin,False,B
2018-03-28 01:13:54,Which of these celebrities owns an island near the location of the doomed Fyre Festival?,12,Tyler Perry,True,C
2018-03-28 19:04:26,What is the main ingredient in ketchup?,1,Atlantic cod,False,A
2018-03-28 19:04:26,What is the main ingredient in ketchup?,1,Melted copper,False,B
2018-03-28 19:04:26,What is the main ingredient in ketchup?,1,Tomatoes,True,C
2018-03-28 19:05:22,"In an old expression, “what’s good for the goose” is also good for the what?",2,Gander,True,A
2018-03-28 19:05:22,"In an old expression, “what’s good for the goose” is also good for the what?",2,People of Wakanda,False,B
2018-03-28 19:05:22,"In an old expression, “what’s good for the goose” is also good for the what?",2,Goose's social media,False,C
2018-03-28 19:06:14,"By definition, a myopic person is considered what?",3,Mopey,False,A
2018-03-28 19:06:14,"By definition, a myopic person is considered what?",3,Nearsighted,True,B
2018-03-28 19:06:14,"By definition, a myopic person is considered what?",3,Photographer,False,C
2018-03-28 19:06:37,Which of these is the name of a piece of furniture AND a vast historical empire?,4,Ottoman,True,A
2018-03-28 19:06:37,Which of these is the name of a piece of furniture AND a vast historical empire?,4,Credenza,False,B
2018-03-28 19:06:37,Which of these is the name of a piece of furniture AND a vast historical empire?,4,Macedonian,False,C
2018-03-28 19:07:11,"Which of these is the correct spelling of 1,000 years?",5,Millenium,False,A
2018-03-28 19:07:11,"Which of these is the correct spelling of 1,000 years?",5,Millennium,True,B
2018-03-28 19:07:11,"Which of these is the correct spelling of 1,000 years?",5,Milennium,False,C
2018-03-28 19:07:55,Which of these is NOT one of the two measurements in a blood pressure reading?,6,Diastolic,False,A
2018-03-28 19:07:55,Which of these is NOT one of the two measurements in a blood pressure reading?,6,Hemostatic,True,B
